2L	125000	249999	2L	125000	249999
2L	250000	374999	2L	250000	374999
2L	375000	474999	2L	375000	474999
2L	525000	649999	2L	525000	649999
2L	650000	799999	2L	650000	799999
2L	800000	924999	2L	800000	924999
2L	925000	999999	2L	925000	999999
2L	1000000	1124999	2L	1000000	1124999
2L	1125000	1249999	2L	1125000	1249999
2L	1250000	1349999	2L	1250000	1349999
2L	1350000	1499999	2L	1350000	1499999
2L	1500000	1624999	2L	1500000	1624999
2L	1625000	1749999	2L	1625000	1749999
2L	1750000	1949999	2L	1750000	1949999
2L	1950000	2099999	2L	1950000	2099999
2L	2100000	2249999	2L	2100000	2249999
2L	2250000	2399999	2L	2250000	2399999
2L	2400000	2499999	2L	2400000	2499999
2L	2500000	2674999	2L	2500000	2674999
2L	2675000	2749999	2L	2675000	2749999
2L	2750000	2874999	2L	2750000	2874999
2L	2875000	2999999	2L	2875000	2999999
2L	3000000	3124999	2L	3000000	3124999
2L	3125000	3274999	2L	3125000	3274999
2L	3275000	3474999	2L	3275000	3474999
2L	3475000	3599999	2L	3475000	3599999
2L	3600000	3799999	2L	3600000	3799999
2L	3800000	3949999	2L	3800000	3949999
2L	3950000	4074999	2L	3950000	4074999
2L	4075000	4249999	2L	4075000	4249999
2L	4250000	4424999	2L	4250000	4424999
2L	4425000	4649999	2L	4425000	4649999
2L	4650000	4774999	2L	4650000	4774999
2L	4775000	4924999	2L	4775000	4924999
2L	4925000	5074999	2L	4925000	5074999
2L	5075000	5174999	2L	5075000	5174999
2L	5175000	5299999	2L	5175000	5299999
2L	5300000	5399999	2L	5300000	5399999
2L	5400000	5574999	2L	5400000	5574999
2L	5575000	5724999	2L	5575000	5724999
2L	5725000	5849999	2L	5725000	5849999
2L	5850000	5974999	2L	5850000	5974999
2L	5975000	6124999	2L	5975000	6124999
2L	6125000	6224999	2L	6125000	6224999
2L	6225000	6374999	2L	6225000	6374999
2L	6375000	6499999	2L	6375000	6499999
2L	6550000	6724999	2L	6550000	6724999
2L	6750000	6874999	2L	6750000	6874999
2L	6875000	6999999	2L	6875000	6999999
2L	7000000	7124999	2L	7000000	7124999
2L	7125000	7249999	2L	7125000	7249999
2L	7250000	7349999	2L	7250000	7349999
2L	7350000	7449999	2L	7350000	7449999
2L	7650000	7774999	2L	7650000	7774999
2L	7775000	7899999	2L	7775000	7899999
2L	7900000	8099999	2L	7900000	8099999
2L	8100000	8199999	2L	8100000	8199999
2L	8200000	8274999	2L	8200000	8274999
2L	8275000	8399999	2L	8275000	8399999
2L	8400000	8499999	2L	8400000	8499999
2L	8500000	8724999	2L	8500000	8724999
2L	8725000	8974999	2L	8725000	8974999
2L	8975000	9074999	2L	8975000	9074999
2L	9075000	9174999	2L	9075000	9174999
2L	9175000	9224999	2L	9175000	9224999
2L	9225000	9299999	2L	9225000	9299999
2L	9300000	9449999	2L	9300000	9449999
2L	9450000	9699999	2L	9450000	9699999
2L	9700000	9824999	2L	9700000	9824999
2L	9825000	9949999	2L	9825000	9949999
2L	9950000	10074999	2L	9950000	10074999
2L	10075000	10174999	2L	10075000	10174999
2L	10175000	10324999	2L	10175000	10324999
2L	10325000	10449999	2L	10325000	10449999
2L	10700000	10874999	2L	10700000	10874999
2L	10875000	11024999	2L	10875000	11024999
2L	11025000	11199999	2L	11025000	11199999
2L	11200000	11424999	2L	11200000	11424999
2L	11425000	11624999	2L	11425000	11624999
2L	11625000	11774999	2L	11625000	11774999
2L	11775000	11899999	2L	11775000	11899999
2L	11900000	12049999	2L	11900000	12049999
2L	12050000	12174999	2L	12050000	12174999
2L	12175000	12274999	2L	12175000	12274999
2L	12275000	12399999	2L	12275000	12399999
2L	12400000	12499999	2L	12400000	12499999
2L	12500000	12599999	2L	12500000	12599999
2L	12600000	12699999	2L	12600000	12699999
2L	12700000	12824999	2L	12700000	12824999
2L	12975000	13074999	2L	12975000	13074999
2L	13075000	13199999	2L	13075000	13199999
2L	13200000	13299999	2L	13200000	13299999
2L	13300000	13399999	2L	13300000	13399999
2L	13400000	13499999	2L	13400000	13499999
2L	13500000	13599999	2L	13500000	13599999
2L	13600000	13699999	2L	13600000	13699999
2L	13700000	13799999	2L	13700000	13799999
2L	13800000	13899999	2L	13800000	13899999
2L	13900000	14074999	2L	13900000	14074999
2L	14075000	14249999	2L	14075000	14249999
2L	14450000	14549999	2L	14450000	14549999
2L	14550000	14674999	2L	14550000	14674999
2L	14675000	14774999	2L	14675000	14774999
2L	14775000	14899999	2L	14775000	14899999
2L	14900000	15024999	2L	14900000	15024999
2L	15025000	15149999	2L	15025000	15149999
2L	15150000	15324999	2L	15150000	15324999
2L	15325000	15549999	2L	15325000	15549999
2L	15700000	15799999	2L	15700000	15799999
2L	15800000	15949999	2L	15800000	15949999
2L	15950000	16124999	2L	15950000	16124999
2L	16125000	16274999	2L	16125000	16274999
2L	16275000	16424999	2L	16275000	16424999
2L	16425000	16549999	2L	16425000	16549999
2L	16550000	16699999	2L	16550000	16699999
2L	16700000	16874999	2L	16700000	16874999
2L	16875000	16999999	2L	16875000	16999999
2L	17000000	17149999	2L	17000000	17149999
2L	17150000	17274999	2L	17150000	17274999
2L	17275000	17374999	2L	17275000	17374999
2L	17375000	17449999	2L	17375000	17449999
2L	17450000	17574999	2L	17450000	17574999
2L	17675000	17799999	2L	17675000	17799999
2L	17800000	17899999	2L	17800000	17899999
2L	17900000	18024999	2L	17900000	18024999
2L	18025000	18124999	2L	18025000	18124999
2L	18125000	18224999	2L	18125000	18224999
2L	18225000	18324999	2L	18225000	18324999
2L	18325000	18524999	2L	18325000	18524999
2L	18525000	18649999	2L	18525000	18649999
2L	18650000	18974999	2L	18650000	18974999
2L	18975000	19074999	2L	18975000	19074999
2L	19075000	19199999	2L	19075000	19199999
2L	19200000	19274999	2L	19200000	19274999
2L	19275000	19374999	2L	19275000	19374999
2L	19375000	19524999	2L	19375000	19524999
2L	19525000	19649999	2L	19525000	19649999
2L	19650000	19749999	2L	19650000	19749999
2L	19750000	19899999	2L	19750000	19899999
2L	19900000	19999999	2L	19900000	19999999
2L	20000000	20174999	2L	20000000	20174999
2L	20175000	20324999	2L	20175000	20324999
2L	20325000	20399999	2L	20325000	20399999
2L	20400000	20524999	2L	20400000	20524999
2L	20525000	20699999	2L	20525000	20699999
2L	20775000	20874999	2L	20775000	20874999
2L	20875000	20999999	2L	20875000	20999999
2L	21000000	21149999	2L	21000000	21149999
2L	21150000	21274999	2L	21150000	21274999
2L	21275000	21424999	2L	21275000	21424999
2L	21425000	21524999	2L	21425000	21524999
2L	21525000	21649999	2L	21525000	21649999
2L	21650000	21799999	2L	21650000	21799999
2L	21800000	22024999	2L	21800000	22024999
2L	22025000	22124999	2L	22025000	22124999
2L	22125000	22224999	2L	22125000	22224999
2L	22225000	22299999	2L	22225000	22299999
2L	22300000	22399999	2L	22300000	22399999
2L	22400000	22499999	2L	22400000	22499999
2L	22600000	22724999	2L	22600000	22724999
2L	22725000	22849999	2L	22725000	22849999
2L	22850000	22999999	2L	22850000	22999999
2L	23000000	23124999	2L	23000000	23124999
2L	23125000	23324999	2L	23125000	23324999
2L	23325000	23449999	2L	23325000	23449999
2L	23450000	23574999	2L	23450000	23574999
2L	23575000	23699999	2L	23575000	23699999
2L	23700000	23799999	2L	23700000	23799999
2L	23800000	23924999	2L	23800000	23924999
2L	23925000	24024999	2L	23925000	24024999
2L	24400000	24499999	2L	24400000	24499999
2L	24500000	24599999	2L	24500000	24599999
2L	24600000	24724999	2L	24600000	24724999
2L	24725000	24849999	2L	24725000	24849999
2L	24850000	24974999	2L	24850000	24974999
2L	24975000	25049999	2L	24975000	25049999
2L	25050000	25199999	2L	25050000	25199999
2L	25200000	25349999	2L	25200000	25349999
2L	25350000	25674999	2L	25350000	25674999
2L	25700000	25974999	2L	25700000	25974999
2L	26025000	26174999	2L	26025000	26174999
2L	26175000	26299999	2L	26175000	26299999
2L	26300000	26449999	2L	26300000	26449999
2L	26450000	26624999	2L	26450000	26624999
2L	26625000	26774999	2L	26625000	26774999
2L	26775000	26899999	2L	26775000	26899999
2L	26900000	27149999	2L	26900000	27149999
2L	27150000	27224999	2L	27150000	27224999
2L	27225000	27374999	2L	27225000	27374999
2L	27375000	27499999	2L	27375000	27499999
2L	27500000	27624999	2L	27500000	27624999
2L	27625000	27749999	2L	27625000	27749999
2L	27750000	27824999	2L	27750000	27824999
2L	27825000	27999999	2L	27825000	27999999
2L	28000000	28149999	2L	28000000	28149999
2L	28225000	28299999	2L	28225000	28299999
2L	28300000	28474999	2L	28300000	28474999
2L	28475000	28649999	2L	28475000	28649999
2L	28650000	28924999	2L	28650000	28924999
2L	28925000	29024999	2L	28925000	29024999
2L	29025000	29099999	2L	29025000	29099999
2L	29100000	29199999	2L	29100000	29199999
2L	29200000	29299999	2L	29200000	29299999
2L	29300000	29399999	2L	29300000	29399999
2L	29400000	29574999	2L	29400000	29574999
2L	29575000	29699999	2L	29575000	29699999
2L	29750000	29874999	2L	29750000	29874999
2L	29875000	29999999	2L	29875000	29999999
2L	30000000	30099999	2L	30000000	30099999
2L	30325000	30449999	2L	30325000	30449999
2L	30450000	30624999	2L	30450000	30624999
2L	30625000	30799999	2L	30625000	30799999
2L	30850000	30974999	2L	30850000	30974999
2L	30975000	31099999	2L	30975000	31099999
2L	31100000	31224999	2L	31100000	31224999
2L	31225000	31324999	2L	31225000	31324999
2L	31325000	31424999	2L	31325000	31424999
2L	31425000	31524999	2L	31425000	31524999
2L	31525000	31624999	2L	31525000	31624999
2L	31625000	31724999	2L	31625000	31724999
2L	31725000	31824999	2L	31725000	31824999
2L	31825000	31974999	2L	31825000	31974999
2L	31975000	32074999	2L	31975000	32074999
2L	32075000	32174999	2L	32075000	32174999
2L	32175000	32299999	2L	32175000	32299999
